Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
4303.16,71.7196,1.2871,,,,,,,,,,,,,,,
4303.18,71.72,1.2873,,,,,,,,,,,,,,,
4303.2,71.7204,1.2863,,,,,,,,,,,,,,,
4303.22,71.7206,1.2883,,,,,,,,,,,,,,,
4303.24,71.7208,1.2874,,,,,,,,,,,,,,,
4303.26,71.7212,1.2869,,,,,,,,,,,,,,,
4303.28,71.7215,1.2876,,,,,,,,,,,,,,,
4303.3,71.7217,1.2869,,,,,,,,,,,,,,,
4303.32,71.7219,1.2871,,,,,,,,,,,,,,,
4303.34,71.7223,1.2875,,,,,,,,,,,,,,,
4303.36,71.7227,1.2862,,,,,,,,,,,,,,,
4303.38,71.7231,1.2873,,,,,,,,,,,,,,,
4303.4,71.7235,1.2867,,,,,,,,,,,,,,,
4303.42,71.7239,1.2868,,,,,,,,,,,,,,,
4303.44,71.7244,1.2871,,,,,,,,,,,,,,,
4303.46,71.7248,1.2867,,,,,,,,,,,,,,,
4303.48,71.7252,1.2864,,,,,,,,,,,,,,,
4303.5,71.7254,1.2869,,,,,,,,,,,,,,,
4303.52,71.7256,1.2864,,,,,,,,,,,,,,,
4303.54,71.726,1.2863,,,,,,,,,,,,,,,
4303.56,71.7262,1.2864,,,,,,,,,,,,,,,
4303.58,71.7264,1.2863,,,,,,,,,,,,,,,
4303.6,71.7269,1.2885,,,,,,,,,,,,,,,
4303.62,71.7271,1.2869,,,,,,,,,,,,,,,
4303.64,71.7273,1.2867,,,,,,,,,,,,,,,
4303.66,71.7277,1.2877,,,,,,,,,,,,,,,
4303.68,71.7281,1.2855,,,,,,,,,,,,,,,
4303.7,71.7285,1.288,,,,,,,,,,,,,,,
4303.72,71.7289,1.2868,,,,,,,,,,,,,,,
4303.74,71.7294,1.286,,,,,,,,,,,,,,,
4303.76,71.7298,1.2878,,,,,,,,,,,,,,,
4303.78,71.73,1.2861,,,,,,,,,,,,,,,
4303.8,71.7302,1.2859,,,,,,,,,,,,,,,
4303.82,71.7306,1.2869,,,,,,,,,,,,,,,
4303.84,71.731,1.2866,,,,,,,,,,,,,,,
4303.86,71.7312,1.286,,,,,,,,,,,,,,,
4303.88,71.7317,1.2871,,,,,,,,,,,,,,,
4303.9,71.7319,1.2857,,,,,,,,,,,,,,,
4303.92,71.7321,1.2859,,,,,,,,,,,,,,,
4303.94,71.7325,1.2863,,,,,,,,,,,,,,,
4303.96,71.7329,1.287,,,,,,,,,,,,,,,
4303.98,71.7333,1.2872,,,,,,,,,,,,,,,
4304,71.7337,1.2851,,,,,,,,,,,,,,,
4304.02,71.7342,1.2867,,,,,,,,,,,,,,,
4304.04,71.7344,1.2862,,,,,,,,,,,,,,,
4304.06,71.7348,1.2854,,,,,,,,,,,,,,,
4304.08,71.735,1.2875,,,,,,,,,,,,,,,
4304.1,71.7352,1.2859,,,,,,,,,,,,,,,
4304.12,71.7356,1.2859,,,,,,,,,,,,,,,
4304.14,71.7358,1.288,,,,,,,,,,,,,,,
4304.16,71.7362,1.2857,,,,,,,,,,,,,,,
4304.18,71.7365,1.2864,,,,,,,,,,,,,,,
4304.2,71.7369,1.2858,,,,,,,,,,,,,,,
4304.22,71.7373,1.2862,,,,,,,,,,,,,,,
4304.24,71.7375,1.2864,,,,,,,,,,,,,,,
4304.26,71.7377,1.286,,,,,,,,,,,,,,,
4304.28,71.7381,1.2859,,,,,,,,,,,,,,,
4304.3,71.7385,1.2858,,,,,,,,,,,,,,,
4304.32,71.7387,1.2864,,,,,,,,,,,,,,,
4304.34,71.7389,1.2853,,,,,,,,,,,,,,,
4304.36,71.7394,1.2862,,,,,,,,,,,,,,,
4304.38,71.7398,1.2855,,,,,,,,,,,,,,,
4304.4,71.74,1.2861,,,,,,,,,,,,,,,
4304.42,71.7404,1.2858,,,,,,,,,,,,,,,
4304.44,71.7408,1.2854,,,,,,,,,,,,,,,
4304.46,71.7412,1.2856,,,,,,,,,,,,,,,
4304.48,71.7417,1.2859,,,,,,,,,,,,,,,
4304.5,71.7421,1.2867,,,,,,,,,,,,,,,
4304.52,71.7425,1.2867,,,,,,,,,,,,,,,
4304.54,71.7427,1.2855,,,,,,,,,,,,,,,
4304.56,71.7429,1.2847,,,,,,,,,,,,,,,
4304.58,71.7433,1.2863,,,,,,,,,,,,,,,
4304.6,71.7435,1.2866,,,,,,,,,,,,,,,
4304.62,71.7437,1.2861,,,,,,,,,,,,,,,
4304.64,71.7439,1.2858,,,,,,,,,,,,,,,
4304.66,71.7442,1.2851,,,,,,,,,,,,,,,
4304.68,71.7446,1.2854,,,,,,,,,,,,,,,
4304.7,71.7448,1.2854,,,,,,,,,,,,,,,
4304.72,71.7452,1.286,,,,,,,,,,,,,,,
4304.74,71.7456,1.2856,,,,,,,,,,,,,,,
4304.76,71.746,1.2847,,,,,,,,,,,,,,,
4304.78,71.7464,1.2865,,,,,,,,,,,,,,,
4304.8,71.7467,1.2858,,,,,,,,,,,,,,,
4304.82,71.7471,1.2839,,,,,,,,,,,,,,,
4304.84,71.7473,1.2852,,,,,,,,,,,,,,,
4304.86,71.7477,1.2848,,,,,,,,,,,,,,,
4304.88,71.7479,1.2852,,,,,,,,,,,,,,,
4304.9,71.7483,1.2856,,,,,,,,,,,,,,,
4304.92,71.7485,1.2841,,,,,,,,,,,,,,,
4304.94,71.7489,1.2866,,,,,,,,,,,,,,,
4304.96,71.7492,1.2852,,,,,,,,,,,,,,,
4304.98,71.7496,1.2844,,,,,,,,,,,,,,,
4305,71.7498,1.2853,,,,,,,,,,,,,,,
4305.02,71.7502,1.2857,,,,,,,,,,,,,,,
4305.04,71.7506,1.2857,,,,,,,,,,,,,,,
4305.06,71.751,1.2846,,,,,,,,,,,,,,,
4305.08,71.7512,1.2847,,,,,,,,,,,,,,,
4305.1,71.7517,1.2848,,,,,,,,,,,,,,,
4305.12,71.7519,1.2856,,,,,,,,,,,,,,,
4305.14,71.7523,1.2841,,,,,,,,,,,,,,,
4305.16,71.7525,1.2854,,,,,,,,,,,,,,,
4305.18,71.7529,1.2846,,,,,,,,,,,,,,,
4305.2,71.7533,1.2846,,,,,,,,,,,,,,,
4305.22,71.7537,1.2853,,,,,,,,,,,,,,,
4305.24,71.754,1.2852,,,,,,,,,,,,,,,
4305.26,71.7542,1.2852,,,,,,,,,,,,,,,
4305.28,71.7546,1.2848,,,,,,,,,,,,,,,
4305.3,71.7548,1.2842,,,,,,,,,,,,,,,
4305.32,71.755,1.2848,,,,,,,,,,,,,,,
4305.34,71.7554,1.2841,,,,,,,,,,,,,,,
4305.36,71.7556,1.2844,,,,,,,,,,,,,,,
4305.38,71.756,1.2848,,,,,,,,,,,,,,,
4305.4,71.7564,1.2851,,,,,,,,,,,,,,,
4305.42,71.7567,1.2848,,,,,,,,,,,,,,,
4305.44,71.7573,1.2852,,,,,,,,,,,,,,,
4305.46,71.7575,1.2833,,,,,,,,,,,,,,,
4305.48,71.7579,1.2835,,,,,,,,,,,,,,,
4305.5,71.7583,1.2848,,,,,,,,,,,,,,,
4305.52,71.7587,1.2841,,,,,,,,,,,,,,,
4305.54,71.7592,1.2852,,,,,,,,,,,,,,,
4305.56,71.7596,1.284,,,,,,,,,,,,,,,
4305.58,71.7598,1.2833,,,,,,,,,,,,,,,
4305.6,71.76,1.2847,,,,,,,,,,,,,,,
4305.62,71.7604,1.2831,,,,,,,,,,,,,,,
4305.64,71.7608,1.284,,,,,,,,,,,,,,,
4305.66,71.761,1.2839,,,,,,,,,,,,,,,
4305.68,71.7612,1.2841,,,,,,,,,,,,,,,
4305.7,71.7617,1.2853,,,,,,,,,,,,,,,
4305.72,71.7619,1.284,,,,,,,,,,,,,,,
4305.74,71.7623,1.2842,,,,,,,,,,,,,,,
4305.76,71.7627,1.2836,,,,,,,,,,,,,,,
4305.78,71.7631,1.2846,,,,,,,,,,,,,,,
4305.8,71.7633,1.2848,,,,,,,,,,,,,,,
4305.82,71.7637,1.2847,,,,,,,,,,,,,,,
4305.84,71.7642,1.2829,,,,,,,,,,,,,,,
4305.86,71.7646,1.284,,,,,,,,,,,,,,,
4305.88,71.765,1.2845,,,,,,,,,,,,,,,
4305.9,71.7654,1.2837,,,,,,,,,,,,,,,
4305.92,71.7656,1.2839,,,,,,,,,,,,,,,
4305.94,71.766,1.2827,,,,,,,,,,,,,,,
4305.96,71.7662,1.284,,,,,,,,,,,,,,,
4305.98,71.7667,1.2846,,,,,,,,,,,,,,,
4306,71.7669,1.283,,,,,,,,,,,,,,,
4306.02,71.7671,1.284,,,,,,,,,,,,,,,
4306.04,71.7675,1.2849,,,,,,,,,,,,,,,
4306.06,71.7679,1.2838,,,,,,,,,,,,,,,
4306.08,71.7681,1.2846,,,,,,,,,,,,,,,
4306.1,71.7683,1.2832,,,,,,,,,,,,,,,
4306.12,71.7687,1.2831,,,,,,,,,,,,,,,
4306.14,71.7692,1.2842,,,,,,,,,,,,,,,
4306.16,71.7694,1.2828,,,,,,,,,,,,,,,
4306.18,71.7698,1.2833,,,,,,,,,,,,,,,
4306.2,71.7702,1.2845,,,,,,,,,,,,,,,
4306.22,71.7704,1.2838,,,,,,,,,,,,,,,
4306.24,71.7708,1.284,,,,,,,,,,,,,,,
4306.26,71.771,1.2839,,,,,,,,,,,,,,,
4306.28,71.7712,1.2824,,,,,,,,,,,,,,,
4306.3,71.7717,1.2842,,,,,,,,,,,,,,,
4306.32,71.7721,1.2835,,,,,,,,,,,,,,,
4306.34,71.7725,1.2832,,,,,,,,,,,,,,,
4306.36,71.7727,1.2833,,,,,,,,,,,,,,,
4306.38,71.7733,1.284,,,,,,,,,,,,,,,
4306.4,71.7737,1.2848,,,,,,,,,,,,,,,
4306.42,71.7739,1.2823,,,,,,,,,,,,,,,
4306.44,71.7744,1.2821,,,,,,,,,,,,,,,
4306.46,71.7748,1.2835,,,,,,,,,,,,,,,
4306.48,71.775,1.283,,,,,,,,,,,,,,,
4306.5,71.7754,1.2834,,,,,,,,,,,,,,,
4306.52,71.7756,1.2833,,,,,,,,,,,,,,,
4306.54,71.7758,1.283,,,,,,,,,,,,,,,
4306.56,71.7762,1.2834,,,,,,,,,,,,,,,
4306.58,71.7765,1.2847,,,,,,,,,,,,,,,
4306.6,71.7767,1.2819,,,,,,,,,,,,,,,
4306.62,71.7771,1.2828,,,,,,,,,,,,,,,
4306.64,71.7775,1.2829,,,,,,,,,,,,,,,
4306.66,71.7777,1.2821,,,,,,,,,,,,,,,
4306.68,71.7781,1.2833,,,,,,,,,,,,,,,
4306.7,71.7783,1.2823,,,,,,,,,,,,,,,
4306.72,71.7785,1.2823,,,,,,,,,,,,,,,
4306.74,71.7789,1.2825,,,,,,,,,,,,,,,
4306.76,71.7792,1.2812,,,,,,,,,,,,,,,
4306.78,71.7796,1.2829,,,,,,,,,,,,,,,
4306.8,71.7798,1.2823,,,,,,,,,,,,,,,
4306.82,71.7802,1.2818,,,,,,,,,,,,,,,
4306.84,71.7806,1.2826,,,,,,,,,,,,,,,
4306.86,71.7808,1.2804,,,,,,,,,,,,,,,
4306.88,71.7812,1.2821,,,,,,,,,,,,,,,
4306.9,71.7817,1.2821,,,,,,,,,,,,,,,
4306.92,71.7819,1.2814,,,,,,,,,,,,,,,
4306.94,71.7823,1.2818,,,,,,,,,,,,,,,
4306.96,71.7825,1.2829,,,,,,,,,,,,,,,
4306.98,71.7829,1.2808,,,,,,,,,,,,,,,
4307,71.7833,1.2824,,,,,,,,,,,,,,,
4307.02,71.7835,1.2819,,,,,,,,,,,,,,,
4307.04,71.7839,1.2811,,,,,,,,,,,,,,,
4307.06,71.7842,1.2822,,,,,,,,,,,,,,,
4307.08,71.7846,1.281,,,,,,,,,,,,,,,
4307.1,71.785,1.2823,,,,,,,,,,,,,,,
4307.12,71.7852,1.2811,,,,,,,,,,,,,,,
4307.14,71.7854,1.2799,,,,,,,,,,,,,,,
4307.16,71.7858,1.2817,,,,,,,,,,,,,,,
4307.18,71.786,1.2808,,,,,,,,,,,,,,,
4307.2,71.7862,1.2816,,,,,,,,,,,,,,,
4307.22,71.7867,1.282,,,,,,,,,,,,,,,
4307.24,71.7871,1.2807,,,,,,,,,,,,,,,
4307.26,71.7873,1.2813,,,,,,,,,,,,,,,
4307.28,71.7875,1.2812,,,,,,,,,,,,,,,
4307.3,71.7879,1.2804,,,,,,,,,,,,,,,
4307.32,71.7883,1.2815,,,,,,,,,,,,,,,
4307.34,71.7887,1.2819,,,,,,,,,,,,,,,
4307.36,71.7892,1.2803,,,,,,,,,,,,,,,
4307.38,71.7896,1.2817,,,,,,,,,,,,,,,
4307.4,71.7898,1.2818,,,,,,,,,,,,,,,
4307.42,71.7902,1.2804,,,,,,,,,,,,,,,
4307.44,71.7906,1.2808,,,,,,,,,,,,,,,
4307.46,71.7908,1.2806,,,,,,,,,,,,,,,
4307.48,71.7912,1.2815,,,,,,,,,,,,,,,
4307.5,71.7915,1.2815,,,,,,,,,,,,,,,
4307.52,71.7917,1.2807,,,,,,,,,,,,,,,
4307.54,71.7921,1.2814,,,,,,,,,,,,,,,
4307.56,71.7925,1.2799,,,,,,,,,,,,,,,
4307.58,71.7927,1.281,,,,,,,,,,,,,,,
4307.6,71.7931,1.2809,,,,,,,,,,,,,,,
4307.62,71.7935,1.2802,,,,,,,,,,,,,,,
4307.64,71.7939,1.2805,,,,,,,,,,,,,,,
4307.66,71.7942,1.2798,,,,,,,,,,,,,,,
4307.68,71.7946,1.2804,,,,,,,,,,,,,,,
4307.7,71.795,1.2804,,,,,,,,,,,,,,,
4307.72,71.7954,1.2805,,,,,,,,,,,,,,,
4307.74,71.7956,1.28,,,,,,,,,,,,,,,
4307.76,71.7958,1.2815,,,,,,,,,,,,,,,
4307.78,71.7962,1.2808,,,,,,,,,,,,,,,
4307.8,71.7964,1.2811,,,,,,,,,,,,,,,
4307.82,71.7969,1.2818,,,,,,,,,,,,,,,
4307.84,71.7971,1.2795,,,,,,,,,,,,,,,
4307.86,71.7975,1.2809,,,,,,,,,,,,,,,
4307.88,71.7979,1.2803,,,,,,,,,,,,,,,
4307.9,71.7981,1.2801,,,,,,,,,,,,,,,
4307.92,71.7983,1.2807,,,,,,,,,,,,,,,
4307.94,71.7987,1.2793,,,,,,,,,,,,,,,
4307.96,71.7991,1.2804,,,,,,,,,,,,,,,
4307.98,71.7994,1.2808,,,,,,,,,,,,,,,
4308,71.7998,1.2798,,,,,,,,,,,,,,,
4308.02,71.8002,1.2808,,,,,,,,,,,,,,,
4308.04,71.8004,1.2807,,,,,,,,,,,,,,,
4308.06,71.8008,1.2805,,,,,,,,,,,,,,,
4308.08,71.8012,1.281,,,,,,,,,,,,,,,
4308.1,71.8017,1.2805,,,,,,,,,,,,,,,
4308.12,71.8021,1.2791,,,,,,,,,,,,,,,
4308.14,71.8025,1.28,,,,,,,,,,,,,,,
4308.16,71.8027,1.2796,,,,,,,,,,,,,,,
4308.18,71.8031,1.2801,,,,,,,,,,,,,,,
4308.2,71.8033,1.2805,,,,,,,,,,,,,,,
4308.22,71.8037,1.2792,,,,,,,,,,,,,,,
4308.24,71.8042,1.2804,,,,,,,,,,,,,,,
4308.26,71.8044,1.2797,,,,,,,,,,,,,,,
4308.28,71.8048,1.2797,,,,,,,,,,,,,,,
4308.3,71.805,1.2805,,,,,,,,,,,,,,,
4308.32,71.8052,1.2786,,,,,,,,,,,,,,,
4308.34,71.8056,1.28,,,,,,,,,,,,,,,
4308.36,71.8058,1.2796,,,,,,,,,,,,,,,
4308.38,71.806,1.2788,,,,,,,,,,,,,,,
4308.4,71.8064,1.2798,,,,,,,,,,,,,,,
4308.42,71.8069,1.2792,,,,,,,,,,,,,,,
4308.44,71.8071,1.2788,,,,,,,,,,,,,,,
4308.46,71.8075,1.2799,,,,,,,,,,,,,,,
4308.48,71.8079,1.2793,,,,,,,,,,,,,,,
4308.5,71.8083,1.2785,,,,,,,,,,,,,,,
4308.52,71.8087,1.2806,,,,,,,,,,,,,,,
4308.54,71.8092,1.2788,,,,,,,,,,,,,,,
4308.56,71.8096,1.28,,,,,,,,,,,,,,,
4308.58,71.81,1.2798,,,,,,,,,,,,,,,
4308.6,71.8104,1.2787,,,,,,,,,,,,,,,
4308.62,71.8106,1.2804,,,,,,,,,,,,,,,
4308.64,71.8108,1.2792,,,,,,,,,,,,,,,
4308.66,71.8112,1.2798,,,,,,,,,,,,,,,
4308.68,71.8114,1.28,,,,,,,,,,,,,,,
4308.7,71.8117,1.2794,,,,,,,,,,,,,,,
4308.72,71.8119,1.2801,,,,,,,,,,,,,,,
4308.74,71.8123,1.2796,,,,,,,,,,,,,,,
4308.76,71.8125,1.2792,,,,,,,,,,,,,,,
4308.78,71.8129,1.28,,,,,,,,,,,,,,,
4308.8,71.8133,1.2787,,,,,,,,,,,,,,,
4308.82,71.8137,1.28,,,,,,,,,,,,,,,
4308.84,71.8139,1.2796,,,,,,,,,,,,,,,
4308.86,71.8144,1.278,,,,,,,,,,,,,,,
4308.88,71.8146,1.2785,,,,,,,,,,,,,,,
4308.9,71.815,1.2794,,,,,,,,,,,,,,,
4308.92,71.8152,1.2789,,,,,,,,,,,,,,,
4308.94,71.8156,1.279,,,,,,,,,,,,,,,
4308.96,71.8158,1.2786,,,,,,,,,,,,,,,
4308.98,71.8162,1.2782,,,,,,,,,,,,,,,
4309,71.8164,1.2792,,,,,,,,,,,,,,,
4309.02,71.8169,1.2788,,,,,,,,,,,,,,,
4309.04,71.8173,1.2787,,,,,,,,,,,,,,,
4309.06,71.8177,1.2788,,,,,,,,,,,,,,,
4309.08,71.8181,1.2779,,,,,,,,,,,,,,,
4309.1,71.8185,1.2786,,,,,,,,,,,,,,,
4309.12,71.8187,1.2784,,,,,,,,,,,,,,,
4309.14,71.8192,1.2777,,,,,,,,,,,,,,,
4309.16,71.8194,1.2779,,,,,,,,,,,,,,,
4309.18,71.8198,1.2781,,,,,,,,,,,,,,,
4309.2,71.82,1.2782,,,,,,,,,,,,,,,
4309.22,71.8204,1.2788,,,,,,,,,,,,,,,
4309.24,71.8206,1.2775,,,,,,,,,,,,,,,
4309.26,71.8208,1.2769,,,,,,,,,,,,,,,
4309.28,71.8212,1.2796,,,,,,,,,,,,,,,
4309.3,71.8214,1.2774,,,,,,,,,,,,,,,
4309.32,71.8219,1.2786,,,,,,,,,,,,,,,
4309.34,71.8221,1.2782,,,,,,,,,,,,,,,
4309.36,71.8225,1.277,,,,,,,,,,,,,,,
4309.38,71.8227,1.2777,,,,,,,,,,,,,,,
4309.4,71.8231,1.2769,,,,,,,,,,,,,,,
4309.42,71.8233,1.2772,,,,,,,,,,,,,,,
4309.44,71.8237,1.2768,,,,,,,,,,,,,,,
4309.46,71.8239,1.2764,,,,,,,,,,,,,,,
4309.48,71.8244,1.2788,,,,,,,,,,,,,,,
4309.5,71.8248,1.2769,,,,,,,,,,,,,,,
4309.52,71.825,1.2773,,,,,,,,,,,,,,,
4309.54,71.8254,1.2785,,,,,,,,,,,,,,,
4309.56,71.8258,1.2765,,,,,,,,,,,,,,,
4309.58,71.826,1.277,,,,,,,,,,,,,,,
4309.6,71.8265,1.2777,,,,,,,,,,,,,,,
4309.62,71.8267,1.277,,,,,,,,,,,,,,,
4309.64,71.8269,1.2777,,,,,,,,,,,,,,,
4309.66,71.8273,1.2782,,,,,,,,,,,,,,,
4309.68,71.8277,1.2755,,,,,,,,,,,,,,,
4309.7,71.8281,1.2774,,,,,,,,,,,,,,,
4309.72,71.8285,1.277,,,,,,,,,,,,,,,
4309.74,71.8289,1.2762,,,,,,,,,,,,,,,
4309.76,71.8294,1.278,,,,,,,,,,,,,,,
4309.78,71.8296,1.2764,,,,,,,,,,,,,,,
4309.8,71.83,1.2777,,,,,,,,,,,,,,,
4309.82,71.8304,1.2771,,,,,,,,,,,,,,,
4309.84,71.8306,1.2762,,,,,,,,,,,,,,,
4309.86,71.831,1.2775,,,,,,,,,,,,,,,
4309.88,71.8312,1.2769,,,,,,,,,,,,,,,
4309.9,71.8317,1.2772,,,,,,,,,,,,,,,
4309.92,71.8319,1.2769,,,,,,,,,,,,,,,
4309.94,71.8321,1.2763,,,,,,,,,,,,,,,
4309.96,71.8325,1.2773,,,,,,,,,,,,,,,
4309.98,71.8329,1.2771,,,,,,,,,,,,,,,
4310,71.8331,1.2756,,,,,,,,,,,,,,,
4310.02,71.8333,1.2766,,,,,,,,,,,,,,,
4310.04,71.8337,1.2763,,,,,,,,,,,,,,,
4310.06,71.8342,1.2755,,,,,,,,,,,,,,,
4310.08,71.8344,1.2773,,,,,,,,,,,,,,,
4310.1,71.8348,1.2756,,,,,,,,,,,,,,,
4310.12,71.835,1.2755,,,,,,,,,,,,,,,
4310.14,71.8354,1.2755,,,,,,,,,,,,,,,
4310.16,71.8358,1.2752,,,,,,,,,,,,,,,
4310.18,71.836,1.2761,,,,,,,,,,,,,,,
4310.2,71.8364,1.275,,,,,,,,,,,,,,,
4310.22,71.8369,1.2754,,,,,,,,,,,,,,,
4310.24,71.8371,1.2764,,,,,,,,,,,,,,,
4310.26,71.8375,1.2751,,,,,,,,,,,,,,,
4310.28,71.8377,1.2766,,,,,,,,,,,,,,,
4310.3,71.8381,1.2765,,,,,,,,,,,,,,,
4310.32,71.8385,1.2742,,,,,,,,,,,,,,,
4310.34,71.8387,1.2753,,,,,,,,,,,,,,,
4310.36,71.8392,1.2758,,,,,,,,,,,,,,,
4310.38,71.8396,1.2754,,,,,,,,,,,,,,,
4310.4,71.8398,1.2752,,,,,,,,,,,,,,,
4310.42,71.8402,1.2751,,,,,,,,,,,,,,,
4310.44,71.8404,1.2743,,,,,,,,,,,,,,,
4310.46,71.8408,1.2753,,,,,,,,,,,,,,,
4310.48,71.8412,1.2746,,,,,,,,,,,,,,,
4310.5,71.8414,1.2742,,,,,,,,,,,,,,,
4310.52,71.8419,1.2745,,,,,,,,,,,,,,,
4310.54,71.8423,1.274,,,,,,,,,,,,,,,
4310.56,71.8425,1.275,,,,,,,,,,,,,,,
4310.58,71.8429,1.2743,,,,,,,,,,,,,,,
4310.6,71.8433,1.273,,,,,,,,,,,,,,,
4310.62,71.8435,1.2737,,,,,,,,,,,,,,,
4310.64,71.8439,1.2735,,,,,,,,,,,,,,,
4310.66,71.8442,1.2746,,,,,,,,,,,,,,,
4310.68,71.8446,1.2741,,,,,,,,,,,,,,,
4310.7,71.845,1.2732,,,,,,,,,,,,,,,
4310.72,71.8454,1.2747,,,,,,,,,,,,,,,
4310.74,71.8456,1.2742,,,,,,,,,,,,,,,
4310.76,71.846,1.2735,,,,,,,,,,,,,,,
4310.78,71.8465,1.2737,,,,,,,,,,,,,,,
4310.8,71.8467,1.2736,,,,,,,,,,,,,,,
4310.82,71.8471,1.273,,,,,,,,,,,,,,,
4310.84,71.8473,1.2735,,,,,,,,,,,,,,,
4310.86,71.8477,1.2725,,,,,,,,,,,,,,,
4310.88,71.8481,1.2726,,,,,,,,,,,,,,,
4310.9,71.8483,1.2738,,,,,,,,,,,,,,,
4310.92,71.8487,1.273,,,,,,,,,,,,,,,
4310.94,71.8492,1.2741,,,,,,,,,,,,,,,
4310.96,71.8496,1.2723,,,,,,,,,,,,,,,
4310.98,71.8498,1.2719,,,,,,,,,,,,,,,
4311,71.8502,1.2741,,,,,,,,,,,,,,,
4311.02,71.8506,1.2732,,,,,,,,,,,,,,,
4311.04,71.8508,1.2732,,,,,,,,,,,,,,,
4311.06,71.851,1.2724,,,,,,,,,,,,,,,
4311.08,71.8514,1.2739,,,,,,,,,,,,,,,
4311.1,71.8519,1.2746,,,,,,,,,,,,,,,
4311.12,71.8521,1.2733,,,,,,,,,,,,,,,
4311.14,71.8525,1.2724,,,,,,,,,,,,,,,
4311.16,71.8529,1.2727,,,,,,,,,,,,,,,
4311.18,71.8531,1.2728,,,,,,,,,,,,,,,
4311.2,71.8535,1.2722,,,,,,,,,,,,,,,
4311.22,71.8537,1.2734,,,,,,,,,,,,,,,
4311.24,71.8541,1.271,,,,,,,,,,,,,,,
4311.26,71.8546,1.2725,,,,,,,,,,,,,,,
4311.28,71.855,1.273,,,,,,,,,,,,,,,
4311.3,71.8554,1.2721,,,,,,,,,,,,,,,
4311.32,71.8556,1.2723,,,,,,,,,,,,,,,
4311.34,71.856,1.2706,,,,,,,,,,,,,,,
4311.36,71.8562,1.2726,,,,,,,,,,,,,,,
4311.38,71.8567,1.2725,,,,,,,,,,,,,,,
4311.4,71.8569,1.2706,,,,,,,,,,,,,,,
4311.42,71.8573,1.2721,,,,,,,,,,,,,,,
4311.44,71.8575,1.2716,,,,,,,,,,,,,,,
4311.46,71.8579,1.2704,,,,,,,,,,,,,,,
4311.48,71.8581,1.2724,,,,,,,,,,,,,,,
4311.5,71.8585,1.2713,,,,,,,,,,,,,,,
4311.52,71.8587,1.271,,,,,,,,,,,,,,,
4311.54,71.8592,1.2715,,,,,,,,,,,,,,,
4311.56,71.8596,1.2714,,,,,,,,,,,,,,,
4311.58,71.8598,1.2713,,,,,,,,,,,,,,,
4311.6,71.8602,1.2715,,,,,,,,,,,,,,,
4311.62,71.8604,1.2696,,,,,,,,,,,,,,,
4311.64,71.8606,1.2713,,,,,,,,,,,,,,,
4311.66,71.861,1.271,,,,,,,,,,,,,,,
4311.68,71.8614,1.2704,,,,,,,,,,,,,,,
4311.7,71.8617,1.271,,,,,,,,,,,,,,,
4311.72,71.8619,1.27,,,,,,,,,,,,,,,
4311.74,71.8623,1.2712,,,,,,,,,,,,,,,
4311.76,71.8625,1.2708,,,,,,,,,,,,,,,
4311.78,71.8629,1.2695,,,,,,,,,,,,,,,
4311.8,71.8631,1.2702,,,,,,,,,,,,,,,
4311.82,71.8635,1.2695,,,,,,,,,,,,,,,
4311.84,71.864,1.27,,,,,,,,,,,,,,,
4311.86,71.8642,1.2694,,,,,,,,,,,,,,,
4311.88,71.8646,1.2697,,,,,,,,,,,,,,,
4311.9,71.865,1.2697,,,,,,,,,,,,,,,
4311.92,71.8654,1.2693,,,,,,,,,,,,,,,
4311.94,71.8656,1.2683,,,,,,,,,,,,,,,
4311.96,71.866,1.2705,,,,,,,,,,,,,,,
4311.98,71.8664,1.2709,,,,,,,,,,,,,,,
4312,71.8667,1.2684,,,,,,,,,,,,,,,
4312.02,71.8669,1.2696,,,,,,,,,,,,,,,
4312.04,71.8673,1.2684,,,,,,,,,,,,,,,
4312.06,71.8675,1.2669,,,,,,,,,,,,,,,
4312.08,71.8679,1.2689,,,,,,,,,,,,,,,
4312.1,71.8681,1.2689,,,,,,,,,,,,,,,
4312.12,71.8685,1.2686,,,,,,,,,,,,,,,
4312.14,71.8689,1.2681,,,,,,,,,,,,,,,
4312.16,71.8692,1.2664,,,,,,,,,,,,,,,
4312.18,71.8696,1.2685,,,,,,,,,,,,,,,
4312.2,71.8698,1.2673,,,,,,,,,,,,,,,
4312.22,71.8702,1.2672,,,,,,,,,,,,,,,
4312.24,71.8706,1.2677,,,,,,,,,,,,,,,
4312.26,71.8708,1.2664,,,,,,,,,,,,,,,
4312.28,71.8712,1.2679,,,,,,,,,,,,,,,
4312.3,71.8717,1.2669,,,,,,,,,,,,,,,
4312.32,71.8721,1.2669,,,,,,,,,,,,,,,
4312.34,71.8723,1.2667,,,,,,,,,,,,,,,
4312.36,71.8727,1.2664,,,,,,,,,,,,,,,
4312.38,71.8731,1.2662,,,,,,,,,,,,,,,
4312.4,71.8733,1.2676,,,,,,,,,,,,,,,
4312.42,71.8737,1.2651,,,,,,,,,,,,,,,
4312.44,71.8739,1.2649,,,,,,,,,,,,,,,
4312.46,71.8742,1.2661,,,,,,,,,,,,,,,
4312.48,71.8744,1.265,,,,,,,,,,,,,,,
4312.5,71.8748,1.2662,,,,,,,,,,,,,,,
