Results Table 1,,,,,,,,,,,,,,,,,
,Specimen label,,,,,,,,,,,,,,,,
477.78,7.9633,0.1838,,,,,,,,,,,,,,,
477.8,7.9635,0.1853,,,,,,,,,,,,,,,
477.82,7.9637,0.1844,,,,,,,,,,,,,,,
477.84,7.9642,0.1847,,,,,,,,,,,,,,,
477.86,7.9646,0.1858,,,,,,,,,,,,,,,
477.88,7.9648,0.1835,,,,,,,,,,,,,,,
477.9,7.9652,0.1852,,,,,,,,,,,,,,,
477.92,7.9656,0.1847,,,,,,,,,,,,,,,
477.94,7.9658,0.1839,,,,,,,,,,,,,,,
477.96,7.9662,0.1843,,,,,,,,,,,,,,,
477.98,7.9667,0.1846,,,,,,,,,,,,,,,
478,7.9669,0.1848,,,,,,,,,,,,,,,
478.02,7.9673,0.1848,,,,,,,,,,,,,,,
478.04,7.9677,0.1844,,,,,,,,,,,,,,,
478.06,7.9679,0.1839,,,,,,,,,,,,,,,
478.08,7.9681,0.1857,,,,,,,,,,,,,,,
478.1,7.9685,0.1841,,,,,,,,,,,,,,,
478.12,7.969,0.1848,,,,,,,,,,,,,,,
478.14,7.9692,0.1848,,,,,,,,,,,,,,,
478.16,7.9696,0.1855,,,,,,,,,,,,,,,
478.18,7.9698,0.1858,,,,,,,,,,,,,,,
478.2,7.9702,0.184,,,,,,,,,,,,,,,
478.22,7.9706,0.185,,,,,,,,,,,,,,,
478.24,7.9708,0.1852,,,,,,,,,,,,,,,
478.26,7.9712,0.1845,,,,,,,,,,,,,,,
478.28,7.9715,0.1854,,,,,,,,,,,,,,,
478.3,7.9719,0.1845,,,,,,,,,,,,,,,
478.32,7.9721,0.1859,,,,,,,,,,,,,,,
478.34,7.9725,0.1854,,,,,,,,,,,,,,,
478.36,7.9727,0.184,,,,,,,,,,,,,,,
478.38,7.9731,0.1845,,,,,,,,,,,,,,,
478.4,7.9733,0.186,,,,,,,,,,,,,,,
478.42,7.9737,0.1856,,,,,,,,,,,,,,,
478.44,7.974,0.1849,,,,,,,,,,,,,,,
478.46,7.9744,0.1869,,,,,,,,,,,,,,,
478.48,7.9748,0.1871,,,,,,,,,,,,,,,
478.5,7.975,0.1878,,,,,,,,,,,,,,,
478.52,7.9754,0.1889,,,,,,,,,,,,,,,
478.54,7.9758,0.1864,,,,,,,,,,,,,,,
478.56,7.976,0.1879,,,,,,,,,,,,,,,
478.58,7.9765,0.1873,,,,,,,,,,,,,,,
478.6,7.9767,0.1875,,,,,,,,,,,,,,,
478.62,7.9771,0.1871,,,,,,,,,,,,,,,
478.64,7.9775,0.1854,,,,,,,,,,,,,,,
478.66,7.9777,0.1864,,,,,,,,,,,,,,,
478.68,7.9781,0.1879,,,,,,,,,,,,,,,
478.7,7.9785,0.1871,,,,,,,,,,,,,,,
478.72,7.9787,0.1848,,,,,,,,,,,,,,,
478.74,7.9792,0.1842,,,,,,,,,,,,,,,
478.76,7.9794,0.1847,,,,,,,,,,,,,,,
478.78,7.9798,0.1857,,,,,,,,,,,,,,,
478.8,7.9802,0.1849,,,,,,,,,,,,,,,
478.82,7.9804,0.1856,,,,,,,,,,,,,,,
478.84,7.9808,0.1855,,,,,,,,,,,,,,,
478.86,7.9812,0.1849,,,,,,,,,,,,,,,
478.88,7.9815,0.1861,,,,,,,,,,,,,,,
478.9,7.9819,0.1849,,,,,,,,,,,,,,,
478.92,7.9823,0.1846,,,,,,,,,,,,,,,
478.94,7.9825,0.1853,,,,,,,,,,,,,,,
478.96,7.9829,0.1846,,,,,,,,,,,,,,,
478.98,7.9831,0.1852,,,,,,,,,,,,,,,
479,7.9835,0.185,,,,,,,,,,,,,,,
479.02,7.984,0.1847,,,,,,,,,,,,,,,
479.04,7.9842,0.1851,,,,,,,,,,,,,,,
479.06,7.9844,0.1848,,,,,,,,,,,,,,,
479.08,7.9848,0.1857,,,,,,,,,,,,,,,
479.1,7.985,0.1851,,,,,,,,,,,,,,,
479.12,7.9854,0.1843,,,,,,,,,,,,,,,
479.14,7.9856,0.1844,,,,,,,,,,,,,,,
479.16,7.986,0.1848,,,,,,,,,,,,,,,
479.18,7.9865,0.1842,,,,,,,,,,,,,,,
479.2,7.9869,0.1846,,,,,,,,,,,,,,,
479.22,7.9871,0.1865,,,,,,,,,,,,,,,
479.24,7.9875,0.1846,,,,,,,,,,,,,,,
479.26,7.9879,0.1852,,,,,,,,,,,,,,,
479.28,7.9881,0.1851,,,,,,,,,,,,,,,
479.3,7.9885,0.1852,,,,,,,,,,,,,,,
479.32,7.989,0.1861,,,,,,,,,,,,,,,
479.34,7.9894,0.1844,,,,,,,,,,,,,,,
479.36,7.9896,0.1855,,,,,,,,,,,,,,,
479.38,7.9898,0.1851,,,,,,,,,,,,,,,
479.4,7.9902,0.1862,,,,,,,,,,,,,,,
479.42,7.9906,0.1857,,,,,,,,,,,,,,,
479.44,7.9908,0.1846,,,,,,,,,,,,,,,
479.46,7.9912,0.1866,,,,,,,,,,,,,,,
479.48,7.9915,0.185,,,,,,,,,,,,,,,
479.5,7.9919,0.1844,,,,,,,,,,,,,,,
479.52,7.9921,0.1858,,,,,,,,,,,,,,,
479.54,7.9925,0.1857,,,,,,,,,,,,,,,
479.56,7.9927,0.1853,,,,,,,,,,,,,,,
479.58,7.9931,0.1877,,,,,,,,,,,,,,,
479.6,7.9935,0.1863,,,,,,,,,,,,,,,
479.62,7.9937,0.1848,,,,,,,,,,,,,,,
479.64,7.9942,0.1854,,,,,,,,,,,,,,,
479.66,7.9946,0.1848,,,,,,,,,,,,,,,
479.68,7.9948,0.1848,,,,,,,,,,,,,,,
479.7,7.9952,0.186,,,,,,,,,,,,,,,
479.72,7.9954,0.1855,,,,,,,,,,,,,,,
479.74,7.9958,0.1851,,,,,,,,,,,,,,,
479.76,7.9962,0.1852,,,,,,,,,,,,,,,
479.78,7.9965,0.1853,,,,,,,,,,,,,,,
479.8,7.9969,0.1861,,,,,,,,,,,,,,,
479.82,7.9971,0.185,,,,,,,,,,,,,,,
479.84,7.9975,0.1862,,,,,,,,,,,,,,,
479.86,7.9979,0.1857,,,,,,,,,,,,,,,
479.88,7.9983,0.1855,,,,,,,,,,,,,,,
479.9,7.9985,0.1852,,,,,,,,,,,,,,,
479.92,7.999,0.1855,,,,,,,,,,,,,,,
479.94,7.9994,0.1851,,,,,,,,,,,,,,,
479.96,7.9996,0.1847,,,,,,,,,,,,,,,
479.98,8,0.1847,,,,,,,,,,,,,,,
480,8.0002,0.1848,,,,,,,,,,,,,,,
480.02,8.0006,0.1855,,,,,,,,,,,,,,,
480.04,8.001,0.1849,,,,,,,,,,,,,,,
480.06,8.0012,0.1859,,,,,,,,,,,,,,,
480.08,8.0017,0.1861,,,,,,,,,,,,,,,
480.1,8.0019,0.1849,,,,,,,,,,,,,,,
480.12,8.0021,0.1861,,,,,,,,,,,,,,,
480.14,8.0025,0.1851,,,,,,,,,,,,,,,
480.16,8.0029,0.1857,,,,,,,,,,,,,,,
480.18,8.0031,0.1856,,,,,,,,,,,,,,,
480.2,8.0035,0.1844,,,,,,,,,,,,,,,
480.22,8.004,0.1864,,,,,,,,,,,,,,,
480.24,8.0042,0.1854,,,,,,,,,,,,,,,
480.26,8.0046,0.1845,,,,,,,,,,,,,,,
480.28,8.0048,0.1862,,,,,,,,,,,,,,,
480.3,8.0052,0.1864,,,,,,,,,,,,,,,
480.32,8.0056,0.1851,,,,,,,,,,,,,,,
480.34,8.0058,0.1863,,,,,,,,,,,,,,,
480.36,8.0062,0.1858,,,,,,,,,,,,,,,
480.38,8.0067,0.1848,,,,,,,,,,,,,,,
480.4,8.0069,0.1863,,,,,,,,,,,,,,,
480.42,8.0073,0.1849,,,,,,,,,,,,,,,
480.44,8.0075,0.1851,,,,,,,,,,,,,,,
480.46,8.0079,0.1853,,,,,,,,,,,,,,,
480.48,8.0081,0.1859,,,,,,,,,,,,,,,
480.5,8.0085,0.187,,,,,,,,,,,,,,,
480.52,8.0087,0.1855,,,,,,,,,,,,,,,
480.54,8.0092,0.186,,,,,,,,,,,,,,,
480.56,8.0096,0.1855,,,,,,,,,,,,,,,
480.58,8.0098,0.1848,,,,,,,,,,,,,,,
480.6,8.0102,0.1869,,,,,,,,,,,,,,,
480.62,8.0104,0.1852,,,,,,,,,,,,,,,
480.64,8.0108,0.1856,,,,,,,,,,,,,,,
480.66,8.011,0.1856,,,,,,,,,,,,,,,
480.68,8.0115,0.1851,,,,,,,,,,,,,,,
480.7,8.0117,0.1858,,,,,,,,,,,,,,,
480.72,8.0121,0.186,,,,,,,,,,,,,,,
480.74,8.0123,0.1846,,,,,,,,,,,,,,,
480.76,8.0127,0.1855,,,,,,,,,,,,,,,
480.78,8.0131,0.1868,,,,,,,,,,,,,,,
480.8,8.0133,0.1853,,,,,,,,,,,,,,,
480.82,8.0135,0.1864,,,,,,,,,,,,,,,
480.84,8.014,0.1848,,,,,,,,,,,,,,,
480.86,8.0144,0.1853,,,,,,,,,,,,,,,
480.88,8.0146,0.1862,,,,,,,,,,,,,,,
480.9,8.015,0.1857,,,,,,,,,,,,,,,
480.92,8.0152,0.1858,,,,,,,,,,,,,,,
480.94,8.0156,0.1854,,,,,,,,,,,,,,,
480.96,8.0158,0.1848,,,,,,,,,,,,,,,
480.98,8.0162,0.1862,,,,,,,,,,,,,,,
481,8.0165,0.1859,,,,,,,,,,,,,,,
481.02,8.0169,0.1865,,,,,,,,,,,,,,,
481.04,8.0173,0.1863,,,,,,,,,,,,,,,
481.06,8.0175,0.1858,,,,,,,,,,,,,,,
481.08,8.0179,0.1864,,,,,,,,,,,,,,,
481.1,8.0181,0.1861,,,,,,,,,,,,,,,
481.12,8.0185,0.1851,,,,,,,,,,,,,,,
481.14,8.019,0.1852,,,,,,,,,,,,,,,
481.16,8.0194,0.1858,,,,,,,,,,,,,,,
481.18,8.0196,0.1859,,,,,,,,,,,,,,,
481.2,8.02,0.1859,,,,,,,,,,,,,,,
481.22,8.0202,0.1852,,,,,,,,,,,,,,,
481.24,8.0206,0.1853,,,,,,,,,,,,,,,
481.26,8.021,0.1865,,,,,,,,,,,,,,,
481.28,8.0212,0.1855,,,,,,,,,,,,,,,
481.3,8.0217,0.1857,,,,,,,,,,,,,,,
481.32,8.0219,0.1853,,,,,,,,,,,,,,,
481.34,8.0223,0.1856,,,,,,,,,,,,,,,
481.36,8.0225,0.1863,,,,,,,,,,,,,,,
481.38,8.0229,0.1857,,,,,,,,,,,,,,,
481.4,8.0231,0.1863,,,,,,,,,,,,,,,
481.42,8.0235,0.1873,,,,,,,,,,,,,,,
481.44,8.024,0.1875,,,,,,,,,,,,,,,
481.46,8.0242,0.1882,,,,,,,,,,,,,,,
481.48,8.0246,0.1885,,,,,,,,,,,,,,,
481.5,8.0248,0.1869,,,,,,,,,,,,,,,
481.52,8.0252,0.1869,,,,,,,,,,,,,,,
481.54,8.0254,0.1886,,,,,,,,,,,,,,,
481.56,8.0258,0.1869,,,,,,,,,,,,,,,
481.58,8.0262,0.189,,,,,,,,,,,,,,,
481.6,8.0265,0.188,,,,,,,,,,,,,,,
481.62,8.0269,0.1881,,,,,,,,,,,,,,,
481.64,8.0273,0.1879,,,,,,,,,,,,,,,
481.66,8.0275,0.1871,,,,,,,,,,,,,,,
481.68,8.0279,0.188,,,,,,,,,,,,,,,
481.7,8.0283,0.1873,,,,,,,,,,,,,,,
481.72,8.0285,0.1867,,,,,,,,,,,,,,,
481.74,8.029,0.1874,,,,,,,,,,,,,,,
481.76,8.0294,0.187,,,,,,,,,,,,,,,
481.78,8.0296,0.1886,,,,,,,,,,,,,,,
481.8,8.03,0.1867,,,,,,,,,,,,,,,
481.82,8.0302,0.1856,,,,,,,,,,,,,,,
481.84,8.0306,0.1865,,,,,,,,,,,,,,,
481.86,8.031,0.1866,,,,,,,,,,,,,,,
481.88,8.0312,0.1861,,,,,,,,,,,,,,,
481.9,8.0317,0.1867,,,,,,,,,,,,,,,
481.92,8.0319,0.1862,,,,,,,,,,,,,,,
481.94,8.0323,0.1859,,,,,,,,,,,,,,,
481.96,8.0325,0.1875,,,,,,,,,,,,,,,
481.98,8.0329,0.1855,,,,,,,,,,,,,,,
482,8.0333,0.1861,,,,,,,,,,,,,,,
482.02,8.0335,0.1868,,,,,,,,,,,,,,,
482.04,8.034,0.1846,,,,,,,,,,,,,,,
482.06,8.0342,0.186,,,,,,,,,,,,,,,
482.08,8.0346,0.1855,,,,,,,,,,,,,,,
482.1,8.035,0.1862,,,,,,,,,,,,,,,
482.12,8.0352,0.1865,,,,,,,,,,,,,,,
482.14,8.0356,0.1859,,,,,,,,,,,,,,,
482.16,8.0358,0.187,,,,,,,,,,,,,,,
482.18,8.0362,0.1867,,,,,,,,,,,,,,,
482.2,8.0365,0.1869,,,,,,,,,,,,,,,
482.22,8.0369,0.1864,,,,,,,,,,,,,,,
482.24,8.0373,0.1868,,,,,,,,,,,,,,,
482.26,8.0377,0.1855,,,,,,,,,,,,,,,
482.28,8.0379,0.1868,,,,,,,,,,,,,,,
482.3,8.0383,0.1867,,,,,,,,,,,,,,,
482.32,8.0387,0.1855,,,,,,,,,,,,,,,
482.34,8.039,0.186,,,,,,,,,,,,,,,
482.36,8.0394,0.1856,,,,,,,,,,,,,,,
482.38,8.0398,0.1871,,,,,,,,,,,,,,,
482.4,8.04,0.1857,,,,,,,,,,,,,,,
482.42,8.0404,0.1854,,,,,,,,,,,,,,,
482.44,8.0406,0.1874,,,,,,,,,,,,,,,
482.46,8.041,0.1857,,,,,,,,,,,,,,,
482.48,8.0415,0.1866,,,,,,,,,,,,,,,
482.5,8.0417,0.1859,,,,,,,,,,,,,,,
482.52,8.0421,0.1857,,,,,,,,,,,,,,,
482.54,8.0423,0.1877,,,,,,,,,,,,,,,
482.56,8.0425,0.1861,,,,,,,,,,,,,,,
482.58,8.0429,0.1863,,,,,,,,,,,,,,,
482.6,8.0431,0.1865,,,,,,,,,,,,,,,
482.62,8.0435,0.1869,,,,,,,,,,,,,,,
482.64,8.044,0.1857,,,,,,,,,,,,,,,
482.66,8.0442,0.1872,,,,,,,,,,,,,,,
482.68,8.0446,0.1864,,,,,,,,,,,,,,,
482.7,8.0448,0.1857,,,,,,,,,,,,,,,
482.72,8.0452,0.1872,,,,,,,,,,,,,,,
482.74,8.0456,0.1858,,,,,,,,,,,,,,,
482.76,8.0458,0.1872,,,,,,,,,,,,,,,
482.78,8.0462,0.1871,,,,,,,,,,,,,,,
482.8,8.0467,0.1864,,,,,,,,,,,,,,,
482.82,8.0469,0.186,,,,,,,,,,,,,,,
482.84,8.0473,0.1865,,,,,,,,,,,,,,,
482.86,8.0477,0.187,,,,,,,,,,,,,,,
482.88,8.0479,0.1864,,,,,,,,,,,,,,,
482.9,8.0481,0.1868,,,,,,,,,,,,,,,
482.92,8.0485,0.1869,,,,,,,,,,,,,,,
482.94,8.0487,0.1862,,,,,,,,,,,,,,,
482.96,8.0492,0.1866,,,,,,,,,,,,,,,
482.98,8.0496,0.1864,,,,,,,,,,,,,,,
483,8.0498,0.1871,,,,,,,,,,,,,,,
483.02,8.0502,0.1863,,,,,,,,,,,,,,,
483.04,8.0504,0.187,,,,,,,,,,,,,,,
483.06,8.0508,0.1861,,,,,,,,,,,,,,,
483.08,8.051,0.1871,,,,,,,,,,,,,,,
483.1,8.0515,0.1875,,,,,,,,,,,,,,,
483.12,8.0517,0.1859,,,,,,,,,,,,,,,
483.14,8.0521,0.1868,,,,,,,,,,,,,,,
483.16,8.0525,0.186,,,,,,,,,,,,,,,
483.18,8.0527,0.1856,,,,,,,,,,,,,,,
483.2,8.0531,0.1875,,,,,,,,,,,,,,,
483.22,8.0533,0.1855,,,,,,,,,,,,,,,
483.24,8.0537,0.186,,,,,,,,,,,,,,,
483.26,8.0542,0.1872,,,,,,,,,,,,,,,
483.28,8.0544,0.1874,,,,,,,,,,,,,,,
483.3,8.0548,0.187,,,,,,,,,,,,,,,
483.32,8.0552,0.1867,,,,,,,,,,,,,,,
483.34,8.0554,0.1868,,,,,,,,,,,,,,,
483.36,8.0558,0.1864,,,,,,,,,,,,,,,
483.38,8.0562,0.1869,,,,,,,,,,,,,,,
483.4,8.0565,0.1856,,,,,,,,,,,,,,,
483.42,8.0569,0.1858,,,,,,,,,,,,,,,
483.44,8.0573,0.1864,,,,,,,,,,,,,,,
483.46,8.0575,0.1875,,,,,,,,,,,,,,,
483.48,8.0579,0.187,,,,,,,,,,,,,,,
483.5,8.0581,0.1859,,,,,,,,,,,,,,,
483.52,8.0585,0.1874,,,,,,,,,,,,,,,
483.54,8.059,0.1863,,,,,,,,,,,,,,,
483.56,8.0592,0.1864,,,,,,,,,,,,,,,
483.58,8.0596,0.1865,,,,,,,,,,,,,,,
483.6,8.0598,0.1857,,,,,,,,,,,,,,,
483.62,8.0602,0.1875,,,,,,,,,,,,,,,
483.64,8.0604,0.1871,,,,,,,,,,,,,,,
483.66,8.0608,0.1862,,,,,,,,,,,,,,,
483.68,8.0612,0.187,,,,,,,,,,,,,,,
483.7,8.0615,0.1868,,,,,,,,,,,,,,,
483.72,8.0619,0.1869,,,,,,,,,,,,,,,
483.74,8.0621,0.1868,,,,,,,,,,,,,,,
483.76,8.0623,0.1858,,,,,,,,,,,,,,,
483.78,8.0627,0.1862,,,,,,,,,,,,,,,
483.8,8.0631,0.1875,,,,,,,,,,,,,,,
483.82,8.0633,0.1857,,,,,,,,,,,,,,,
483.84,8.0637,0.1869,,,,,,,,,,,,,,,
483.86,8.0642,0.1876,,,,,,,,,,,,,,,
483.88,8.0644,0.1857,,,,,,,,,,,,,,,
483.9,8.0648,0.1887,,,,,,,,,,,,,,,
483.92,8.0652,0.1877,,,,,,,,,,,,,,,
483.94,8.0654,0.1861,,,,,,,,,,,,,,,
483.96,8.0658,0.1865,,,,,,,,,,,,,,,
483.98,8.0662,0.1864,,,,,,,,,,,,,,,
484,8.0665,0.1878,,,,,,,,,,,,,,,
484.02,8.0669,0.1874,,,,,,,,,,,,,,,
484.04,8.0673,0.1871,,,,,,,,,,,,,,,
484.06,8.0677,0.1871,,,,,,,,,,,,,,,
484.08,8.0679,0.1871,,,,,,,,,,,,,,,
484.1,8.0683,0.1878,,,,,,,,,,,,,,,
484.12,8.0687,0.1862,,,,,,,,,,,,,,,
484.14,8.0692,0.1867,,,,,,,,,,,,,,,
484.16,8.0694,0.1868,,,,,,,,,,,,,,,
484.18,8.0696,0.188,,,,,,,,,,,,,,,
484.2,8.07,0.1865,,,,,,,,,,,,,,,
484.22,8.0704,0.1875,,,,,,,,,,,,,,,
484.24,8.0706,0.1865,,,,,,,,,,,,,,,
484.26,8.071,0.1868,,,,,,,,,,,,,,,
484.28,8.0715,0.1882,,,,,,,,,,,,,,,
484.3,8.0717,0.187,,,,,,,,,,,,,,,
484.32,8.0721,0.1867,,,,,,,,,,,,,,,
484.34,8.0723,0.187,,,,,,,,,,,,,,,
484.36,8.0727,0.1861,,,,,,,,,,,,,,,
484.38,8.0729,0.1875,,,,,,,,,,,,,,,
484.4,8.0733,0.1872,,,,,,,,,,,,,,,
484.42,8.0735,0.1869,,,,,,,,,,,,,,,
484.44,8.074,0.1866,,,,,,,,,,,,,,,
484.46,8.0744,0.1863,,,,,,,,,,,,,,,
484.48,8.0746,0.1876,,,,,,,,,,,,,,,
484.5,8.075,0.1868,,,,,,,,,,,,,,,
484.52,8.0752,0.1869,,,,,,,,,,,,,,,
484.54,8.0756,0.187,,,,,,,,,,,,,,,
484.56,8.076,0.188,,,,,,,,,,,,,,,
484.58,8.0762,0.1865,,,,,,,,,,,,,,,
484.6,8.0767,0.1871,,,,,,,,,,,,,,,
484.62,8.0771,0.1873,,,,,,,,,,,,,,,
484.64,8.0773,0.1869,,,,,,,,,,,,,,,
484.66,8.0777,0.1882,,,,,,,,,,,,,,,
484.68,8.0781,0.1869,,,,,,,,,,,,,,,
484.7,8.0783,0.1874,,,,,,,,,,,,,,,
484.72,8.0787,0.1883,,,,,,,,,,,,,,,
484.74,8.0792,0.187,,,,,,,,,,,,,,,
484.76,8.0794,0.1879,,,,,,,,,,,,,,,
484.78,8.0798,0.187,,,,,,,,,,,,,,,
484.8,8.08,0.1874,,,,,,,,,,,,,,,
484.82,8.0804,0.1871,,,,,,,,,,,,,,,
484.84,8.0806,0.1872,,,,,,,,,,,,,,,
484.86,8.081,0.1873,,,,,,,,,,,,,,,
484.88,8.0812,0.1875,,,,,,,,,,,,,,,
484.9,8.0817,0.1871,,,,,,,,,,,,,,,
484.92,8.0821,0.1879,,,,,,,,,,,,,,,
484.94,8.0823,0.1877,,,,,,,,,,,,,,,
484.96,8.0827,0.1855,,,,,,,,,,,,,,,
484.98,8.0829,0.1887,,,,,,,,,,,,,,,
485,8.0833,0.1877,,,,,,,,,,,,,,,
485.02,8.0835,0.1878,,,,,,,,,,,,,,,
485.04,8.0837,0.1879,,,,,,,,,,,,,,,
485.06,8.0842,0.1863,,,,,,,,,,,,,,,
485.08,8.0846,0.1877,,,,,,,,,,,,,,,
485.1,8.0848,0.1875,,,,,,,,,,,,,,,
485.12,8.0852,0.1867,,,,,,,,,,,,,,,
485.14,8.0856,0.187,,,,,,,,,,,,,,,
485.16,8.0858,0.1869,,,,,,,,,,,,,,,
485.18,8.0862,0.1876,,,,,,,,,,,,,,,
485.2,8.0867,0.1874,,,,,,,,,,,,,,,
485.22,8.0869,0.1869,,,,,,,,,,,,,,,
485.24,8.0873,0.1873,,,,,,,,,,,,,,,
485.26,8.0875,0.1875,,,,,,,,,,,,,,,
485.28,8.0879,0.1883,,,,,,,,,,,,,,,
485.3,8.0881,0.1875,,,,,,,,,,,,,,,
485.32,8.0885,0.1885,,,,,,,,,,,,,,,
485.34,8.089,0.1873,,,,,,,,,,,,,,,
485.36,8.0892,0.1883,,,,,,,,,,,,,,,
485.38,8.0896,0.1881,,,,,,,,,,,,,,,
485.4,8.0898,0.1876,,,,,,,,,,,,,,,
485.42,8.0902,0.1874,,,,,,,,,,,,,,,
485.44,8.0904,0.186,,,,,,,,,,,,,,,
485.46,8.0906,0.1883,,,,,,,,,,,,,,,
485.48,8.091,0.1877,,,,,,,,,,,,,,,
485.5,8.0915,0.1863,,,,,,,,,,,,,,,
485.52,8.0919,0.1869,,,,,,,,,,,,,,,
485.54,8.0921,0.1871,,,,,,,,,,,,,,,
485.56,8.0923,0.1878,,,,,,,,,,,,,,,
485.58,8.0927,0.188,,,,,,,,,,,,,,,
485.6,8.0931,0.1867,,,,,,,,,,,,,,,
485.62,8.0933,0.1881,,,,,,,,,,,,,,,
485.64,8.0937,0.1882,,,,,,,,,,,,,,,
485.66,8.0942,0.1878,,,,,,,,,,,,,,,
485.68,8.0944,0.1878,,,,,,,,,,,,,,,
485.7,8.0948,0.1879,,,,,,,,,,,,,,,
485.72,8.0952,0.1873,,,,,,,,,,,,,,,
485.74,8.0954,0.1876,,,,,,,,,,,,,,,
485.76,8.0958,0.1864,,,,,,,,,,,,,,,
485.78,8.0962,0.187,,,,,,,,,,,,,,,
485.8,8.0967,0.1878,,,,,,,,,,,,,,,
485.82,8.0969,0.1873,,,,,,,,,,,,,,,
485.84,8.0973,0.1878,,,,,,,,,,,,,,,
485.86,8.0975,0.1883,,,,,,,,,,,,,,,
485.88,8.0979,0.1883,,,,,,,,,,,,,,,
485.9,8.0981,0.1897,,,,,,,,,,,,,,,
485.92,8.0985,0.1879,,,,,,,,,,,,,,,
485.94,8.099,0.1883,,,,,,,,,,,,,,,
485.96,8.0992,0.1877,,,,,,,,,,,,,,,
485.98,8.0996,0.1883,,,,,,,,,,,,,,,
486,8.0998,0.1881,,,,,,,,,,,,,,,
486.02,8.1002,0.1882,,,,,,,,,,,,,,,
486.04,8.1006,0.1877,,,,,,,,,,,,,,,
486.06,8.1008,0.1872,,,,,,,,,,,,,,,
486.08,8.1012,0.1882,,,,,,,,,,,,,,,
486.1,8.1015,0.1874,,,,,,,,,,,,,,,
486.12,8.1019,0.1886,,,,,,,,,,,,,,,
486.14,8.1023,0.187,,,,,,,,,,,,,,,
486.16,8.1025,0.1882,,,,,,,,,,,,,,,
486.18,8.1027,0.188,,,,,,,,,,,,,,,
486.2,8.1031,0.1868,,,,,,,,,,,,,,,
486.22,8.1035,0.1889,,,,,,,,,,,,,,,
486.24,8.1037,0.187,,,,,,,,,,,,,,,
486.26,8.1042,0.1876,,,,,,,,,,,,,,,
486.28,8.1046,0.1892,,,,,,,,,,,,,,,
486.3,8.1048,0.188,,,,,,,,,,,,,,,
486.32,8.1052,0.1884,,,,,,,,,,,,,,,
486.34,8.1056,0.1879,,,,,,,,,,,,,,,
486.36,8.106,0.1885,,,,,,,,,,,,,,,
486.38,8.1062,0.1882,,,,,,,,,,,,,,,
486.4,8.1067,0.1883,,,,,,,,,,,,,,,
486.42,8.1071,0.188,,,,,,,,,,,,,,,
486.44,8.1075,0.1876,,,,,,,,,,,,,,,
486.46,8.1077,0.1889,,,,,,,,,,,,,,,
486.48,8.1081,0.1884,,,,,,,,,,,,,,,
486.5,8.1085,0.1878,,,,,,,,,,,,,,,
486.52,8.1087,0.1873,,,,,,,,,,,,,,,
486.54,8.1092,0.1888,,,,,,,,,,,,,,,
486.56,8.1096,0.1884,,,,,,,,,,,,,,,
486.58,8.1098,0.1875,,,,,,,,,,,,,,,
486.6,8.1102,0.1888,,,,,,,,,,,,,,,
486.62,8.1106,0.1873,,,,,,,,,,,,,,,
486.64,8.1108,0.189,,,,,,,,,,,,,,,
486.66,8.1112,0.1885,,,,,,,,,,,,,,,
486.68,8.1115,0.1879,,,,,,,,,,,,,,,
486.7,8.1119,0.1886,,,,,,,,,,,,,,,
486.72,8.1121,0.1868,,,,,,,,,,,,,,,
486.74,8.1125,0.1873,,,,,,,,,,,,,,,
486.76,8.1129,0.1882,,,,,,,,,,,,,,,
486.78,8.1133,0.1875,,,,,,,,,,,,,,,
486.8,8.1135,0.1879,,,,,,,,,,,,,,,
486.82,8.114,0.1887,,,,,,,,,,,,,,,
486.84,8.1142,0.1887,,,,,,,,,,,,,,,
486.86,8.1146,0.1882,,,,,,,,,,,,,,,
486.88,8.115,0.1882,,,,,,,,,,,,,,,
486.9,8.1152,0.1869,,,,,,,,,,,,,,,
486.92,8.1154,0.1902,,,,,,,,,,,,,,,
486.94,8.1158,0.1885,,,,,,,,,,,,,,,
486.96,8.1162,0.1878,,,,,,,,,,,,,,,
486.98,8.1165,0.1887,,,,,,,,,,,,,,,
487,8.1169,0.1881,,,,,,,,,,,,,,,
487.02,8.1171,0.1888,,,,,,,,,,,,,,,
487.04,8.1175,0.1884,,,,,,,,,,,,,,,
487.06,8.1179,0.1882,,,,,,,,,,,,,,,
487.08,8.1181,0.1885,,,,,,,,,,,,,,,
487.1,8.1185,0.1881,,,,,,,,,,,,,,,
487.12,8.119,0.1891,,,,,,,,,,,,,,,
487.14,8.1192,0.1889,,,,,,,,,,,,,,,
487.16,8.1196,0.188,,,,,,,,,,,,,,,
487.18,8.1198,0.1881,,,,,,,,,,,,,,,
487.2,8.1202,0.1884,,,,,,,,,,,,,,,
487.22,8.1206,0.1889,,,,,,,,,,,,,,,
487.24,8.1208,0.1889,,,,,,,,,,,,,,,
487.26,8.1212,0.1903,,,,,,,,,,,,,,,
487.28,8.1215,0.1901,,,,,,,,,,,,,,,
487.3,8.1219,0.1925,,,,,,,,,,,,,,,
487.32,8.1221,0.191,,,,,,,,,,,,,,,
487.34,8.1225,0.1904,,,,,,,,,,,,,,,
487.36,8.1229,0.1926,,,,,,,,,,,,,,,
487.38,8.1231,0.1921,,,,,,,,,,,,,,,
487.4,8.1235,0.1914,,,,,,,,,,,,,,,
487.42,8.1237,0.1888,,,,,,,,,,,,,,,
487.44,8.1242,0.187,,,,,,,,,,,,,,,
487.46,8.1244,0.189,,,,,,,,,,,,,,,
